Gene stable ID	Transcript stable ID	Gene name	Gene type	Chromosome/scaffold name	Strand	Transcript start (bp)	Transcript end (bp)
ENSG00000110628	ENST00000485423	SLC67A1	protein_coding	11	1	2903114	2909356
ENSG00000110628	ENST00000492567	SLC67A1	protein_coding	11	1	2903376	2916386
ENSG00000110628	ENST00000498244	SLC67A1	protein_coding	11	1	2909273	2909818
ENSG00000110628	ENST00000467719	SLC67A1	protein_coding	11	1	2916146	2921238
ENSG00000110628	ENST00000463571	SLC67A1	protein_coding	11	1	2916236	2925102
ENSG00000110628	ENST00000498209	SLC67A1	protein_coding	11	1	2916643	2921826
ENSG00000110628	ENST00000441077	SLC67A1	protein_coding	11	1	2916682	2925246
ENSG00000110628	ENST00000449603	SLC67A1	protein_coding	11	1	2916948	2925183
ENSG00000110628	ENST00000495518	SLC67A1	protein_coding	11	1	2921968	2925240
ENSG00000110628	ENST00000888491	SLC67A1	protein_coding	11	1	2899718	2925244
ENSG00000110628	ENST00000888492	SLC67A1	protein_coding	11	1	2899746	2925246
ENSG00000110628	ENST00000888493	SLC67A1	protein_coding	11	1	2899756	2925243
ENSG00000110628	ENST00000888494	SLC67A1	protein_coding	11	1	2902224	2925245
ENSG00000110628	ENST00000888495	SLC67A1	protein_coding	11	1	2902261	2925245
ENSG00000110628	ENST00000888496	SLC67A1	protein_coding	11	1	2902264	2925245
ENSG00000110628	ENST00000888497	SLC67A1	protein_coding	11	1	2902265	2925242
ENSG00000110628	ENST00000888498	SLC67A1	protein_coding	11	1	2902275	2925246
ENSG00000110628	ENST00000888499	SLC67A1	protein_coding	11	1	2902275	2925245
ENSG00000110628	ENST00000888500	SLC67A1	protein_coding	11	1	2902275	2925245
ENSG00000110628	ENST00000888501	SLC67A1	protein_coding	11	1	2902275	2925243
ENSG00000110628	ENST00000888502	SLC67A1	protein_coding	11	1	2902277	2925243
ENSG00000110628	ENST00000888503	SLC67A1	protein_coding	11	1	2902287	2925247
ENSG00000110628	ENST00000888504	SLC67A1	protein_coding	11	1	2902313	2925245
ENSG00000110628	ENST00000888505	SLC67A1	protein_coding	11	1	2902313	2925243
ENSG00000110628	ENST00000888506	SLC67A1	protein_coding	11	1	2902349	2925241
ENSG00000110628	ENST00000888507	SLC67A1	protein_coding	11	1	2902349	2925241
ENSG00000110628	ENST00000888508	SLC67A1	protein_coding	11	1	2902391	2925246
ENSG00000110628	ENST00000888509	SLC67A1	protein_coding	11	1	2902419	2925243
ENSG00000110628	ENST00000888510	SLC67A1	protein_coding	11	1	2902716	2925244
ENSG00000110628	ENST00000925567	SLC67A1	protein_coding	11	1	2902254	2925246
ENSG00000110628	ENST00000925568	SLC67A1	protein_coding	11	1	2902277	2925246
ENSG00000110628	ENST00000925569	SLC67A1	protein_coding	11	1	2902275	2925241
ENSG00000110628	ENST00000948726	SLC67A1	protein_coding	11	1	2902277	2925245
ENSG00000110628	ENST00000948727	SLC67A1	protein_coding	11	1	2902287	2925241
ENSG00000110628	ENST00000948728	SLC67A1	protein_coding	11	1	2902309	2925239
ENSG00000110628	ENST00000948729	SLC67A1	protein_coding	11	1	2902331	2925246
ENSG00000110628	ENST00000948730	SLC67A1	protein_coding	11	1	2902331	2925246
ENSG00000110628	ENST00000948731	SLC67A1	protein_coding	11	1	2902423	2925242
ENSG00000110628	ENST00000948732	SLC67A1	protein_coding	11	1	2902697	2925239
ENSG00000110628	ENST00000948733	SLC67A1	protein_coding	11	1	2902697	2925238
ENSG00000110717	ENST00000432321	NDUFS8	protein_coding	11	1	68030617	68033730
ENSG00000110717	ENST00000531796	NDUFS8	protein_coding	11	1	68030653	68032685
ENSG00000110717	ENST00000453471	NDUFS8	protein_coding	11	1	68030665	68033284
ENSG00000110717	ENST00000313468	NDUFS8	protein_coding	11	1	68030681	68036644
ENSG00000110717	ENST00000526446	NDUFS8	protein_coding	11	1	68030684	68036537
ENSG00000110717	ENST00000528492	NDUFS8	protein_coding	11	1	68030688	68036639
ENSG00000110717	ENST00000532399	NDUFS8	protein_coding	11	1	68030713	68035278
ENSG00000110717	ENST00000531228	NDUFS8	protein_coding	11	1	68030743	68033223
ENSG00000110717	ENST00000526339	NDUFS8	protein_coding	11	1	68030743	68036514
ENSG00000110717	ENST00000525419	NDUFS8	protein_coding	11	1	68030760	68036348
ENSG00000110717	ENST00000525628	NDUFS8	protein_coding	11	1	68030966	68033241
ENSG00000110717	ENST00000529645	NDUFS8	protein_coding	11	1	68032161	68035683
ENSG00000110717	ENST00000524810	NDUFS8	protein_coding	11	1	68033141	68036644
ENSG00000110717	ENST00000526542	NDUFS8	protein_coding	11	1	68033852	68036301
ENSG00000110717	ENST00000531282	NDUFS8	protein_coding	11	1	68036029	68036644
ENSG00000110717	ENST00000852151	NDUFS8	protein_coding	11	1	68030627	68036647
ENSG00000110717	ENST00000852152	NDUFS8	protein_coding	11	1	68030675	68036643
ENSG00000110717	ENST00000852153	NDUFS8	protein_coding	11	1	68030713	68036644
ENSG00000110717	ENST00000852154	NDUFS8	protein_coding	11	1	68030723	68036644
ENSG00000110717	ENST00000852155	NDUFS8	protein_coding	11	1	68030726	68036643
ENSG00000110717	ENST00000852156	NDUFS8	protein_coding	11	1	68030736	68036643
ENSG00000110717	ENST00000927555	NDUFS8	protein_coding	11	1	68030669	68036644
ENSG00000110717	ENST00000945140	NDUFS8	protein_coding	11	1	68030696	68036644
ENSG00000110717	ENST00000945141	NDUFS8	protein_coding	11	1	68030727	68036644
ENSG00000110717	ENST00000945142	NDUFS8	protein_coding	11	1	68030734	68036641
ENSG00000110717	ENST00000945143	NDUFS8	protein_coding	11	1	68030736	68036643
ENSG00000110717	ENST00000945144	NDUFS8	protein_coding	11	1	68030736	68036641
ENSG00000110717	ENST00000945145	NDUFS8	protein_coding	11	1	68031377	68036644
ENSG00000110717	ENST00000945146	NDUFS8	protein_coding	11	1	68031779	68036640
ENSG00000110871	ENST00000288532	COQ5	protein_coding	12	-1	120503279	120529158
ENSG00000110871	ENST00000445328	COQ5	protein_coding	12	-1	120503574	120529161
ENSG00000110871	ENST00000552443	COQ5	protein_coding	12	-1	120503969	120529140
ENSG00000110871	ENST00000546838	COQ5	protein_coding	12	-1	120509851	120516684
ENSG00000110871	ENST00000547943	COQ5	protein_coding	12	-1	120510020	120529165
ENSG00000110871	ENST00000551769	COQ5	protein_coding	12	-1	120510063	120534434
ENSG00000110871	ENST00000547736	COQ5	protein_coding	12	-1	120522214	120529155
ENSG00000110871	ENST00000547448	COQ5	protein_coding	12	-1	120526893	120529154
ENSG00000110871	ENST00000884382	COQ5	protein_coding	12	-1	120503279	120529165
ENSG00000110871	ENST00000884383	COQ5	protein_coding	12	-1	120503281	120529161
ENSG00000110871	ENST00000884384	COQ5	protein_coding	12	-1	120503280	120529151
ENSG00000110881	ENST00000228468	ASIC1	protein_coding	12	1	50057548	50083611
ENSG00000110881	ENST00000447966	ASIC1	protein_coding	12	1	50057596	50083611
ENSG00000110881	ENST00000550558	ASIC1	protein_coding	12	1	50057745	50083611
ENSG00000110881	ENST00000453327	ASIC1	protein_coding	12	1	50059887	50081940
ENSG00000110881	ENST00000551199	ASIC1	protein_coding	12	1	50070740	50080782
ENSG00000110881	ENST00000552438	ASIC1	protein_coding	12	1	50073575	50083277
ENSG00000110881	ENST00000549792	ASIC1	protein_coding	12	1	50076750	50077262
ENSG00000110881	ENST00000548350	ASIC1	protein_coding	12	1	50078462	50079942
ENSG00000110881	ENST00000552633	ASIC1	protein_coding	12	1	50080498	50082818
ENSG00000110881	ENST00000895671	ASIC1	protein_coding	12	1	50057624	50083621
ENSG00000110881	ENST00000895672	ASIC1	protein_coding	12	1	50057624	50083613
ENSG00000110881	ENST00000895673	ASIC1	protein_coding	12	1	50057681	50083616
ENSG00000110881	ENST00000895674	ASIC1	protein_coding	12	1	50058192	50082841
ENSG00000110881	ENST00000964545	ASIC1	protein_coding	12	1	50057621	50081840
ENSG00000111052	ENST00000552864	LIN7A	protein_coding	12	-1	80792520	80937934
ENSG00000111052	ENST00000261203	LIN7A	protein_coding	12	-1	80797575	80937780
ENSG00000111052	ENST00000549417	LIN7A	protein_coding	12	-1	80841689	80937704
ENSG00000111052	ENST00000552093	LIN7A	protein_coding	12	-1	80845564	80889348
ENSG00000111052	ENST00000877321	LIN7A	protein_coding	12	-1	80804734	80937934
ENSG00000111052	ENST00000877322	LIN7A	protein_coding	12	-1	80809825	80937934
ENSG00000111252	ENST00000341259	SH2B3	protein_coding	12	1	111405923	111451623
ENSG00000111252	ENST00000550925	SH2B3	protein_coding	12	1	111418340	111444848
ENSG00000111252	ENST00000538307	SH2B3	protein_coding	12	1	111434862	111449202
ENSG00000111252	ENST00000896496	SH2B3	protein_coding	12	1	111406211	111451623
ENSG00000111252	ENST00000896497	SH2B3	protein_coding	12	1	111406203	111449985
ENSG00000111252	ENST00000935781	SH2B3	protein_coding	12	1	111405000	111451623
ENSG00000111252	ENST00000935782	SH2B3	protein_coding	12	1	111405030	111451623
ENSG00000111252	ENST00000935783	SH2B3	protein_coding	12	1	111405909	111451614
ENSG00000111254	ENST00000545990	AKAP3	protein_coding	12	-1	4615508	4649047
ENSG00000111254	ENST00000228850	AKAP3	protein_coding	12	-1	4615518	4649051
ENSG00000111254	ENST00000540967	AKAP3	protein_coding	12	-1	4628417	4645200
ENSG00000111254	ENST00000536414	AKAP3	protein_coding	12	-1	4628612	4645157
ENSG00000111254	ENST00000541484	AKAP3	protein_coding	12	-1	4641899	4649047
ENSG00000111254	ENST00000544636	AKAP3	protein_coding	12	-1	4641986	4649008
ENSG00000111254	ENST00000861465	AKAP3	protein_coding	12	-1	4613383	4649041
ENSG00000111254	ENST00000861466	AKAP3	protein_coding	12	-1	4614678	4649060
ENSG00000111254	ENST00000861467	AKAP3	protein_coding	12	-1	4615216	4649072
ENSG00000111254	ENST00000861468	AKAP3	protein_coding	12	-1	4615516	4649051
ENSG00000111254	ENST00000861469	AKAP3	protein_coding	12	-1	4615514	4649025
ENSG00000111254	ENST00000934728	AKAP3	protein_coding	12	-1	4615516	4649050
ENSG00000111254	ENST00000934729	AKAP3	protein_coding	12	-1	4615518	4649011
ENSG00000111254	ENST00000934730	AKAP3	protein_coding	12	-1	4615518	4648994
ENSG00000111254	ENST00000941577	AKAP3	protein_coding	12	-1	4615514	4649046
ENSG00000111254	ENST00000941578	AKAP3	protein_coding	12	-1	4615514	4649028
ENSG00000111275	ENST00000416293	ALDH2	protein_coding	12	1	111766887	111809638
ENSG00000111275	ENST00000261733	ALDH2	protein_coding	12	1	111766933	111817532
ENSG00000111275	ENST00000548536	ALDH2	protein_coding	12	1	111766948	111809630
ENSG00000111275	ENST00000549106	ALDH2	protein_coding	12	1	111792611	111809670
ENSG00000111275	ENST00000551450	ALDH2	protein_coding	12	1	111812793	111813420
ENSG00000111275	ENST00000871406	ALDH2	protein_coding	12	1	111766897	111809990
ENSG00000111275	ENST00000871407	ALDH2	protein_coding	12	1	111766913	111809984
ENSG00000111275	ENST00000871408	ALDH2	protein_coding	12	1	111766919	111809980
ENSG00000111275	ENST00000871409	ALDH2	protein_coding	12	1	111766924	111809983
ENSG00000111275	ENST00000871410	ALDH2	protein_coding	12	1	111766924	111809982
ENSG00000111275	ENST00000871411	ALDH2	protein_coding	12	1	111766924	111809979
ENSG00000111275	ENST00000871412	ALDH2	protein_coding	12	1	111766933	111809983
ENSG00000111275	ENST00000871413	ALDH2	protein_coding	12	1	111766947	111809983
ENSG00000111275	ENST00000871414	ALDH2	protein_coding	12	1	111766947	111809982
ENSG00000111275	ENST00000871415	ALDH2	protein_coding	12	1	111766947	111809979
ENSG00000111275	ENST00000871416	ALDH2	protein_coding	12	1	111766947	111809978
ENSG00000111275	ENST00000871417	ALDH2	protein_coding	12	1	111766947	111809978
ENSG00000111275	ENST00000871418	ALDH2	protein_coding	12	1	111766947	111809977
ENSG00000111275	ENST00000871419	ALDH2	protein_coding	12	1	111766949	111809978
ENSG00000111275	ENST00000871420	ALDH2	protein_coding	12	1	111766949	111809978
ENSG00000111275	ENST00000871421	ALDH2	protein_coding	12	1	111766953	111809979
ENSG00000111275	ENST00000871422	ALDH2	protein_coding	12	1	111766953	111809978
ENSG00000111275	ENST00000871423	ALDH2	protein_coding	12	1	111766958	111809978
ENSG00000111275	ENST00000871424	ALDH2	protein_coding	12	1	111766962	111809982
ENSG00000111275	ENST00000871425	ALDH2	protein_coding	12	1	111766962	111809978
ENSG00000111275	ENST00000871426	ALDH2	protein_coding	12	1	111766962	111809976
ENSG00000111275	ENST00000871427	ALDH2	protein_coding	12	1	111766965	111809977
ENSG00000111275	ENST00000871428	ALDH2	protein_coding	12	1	111766969	111809980
ENSG00000111275	ENST00000871429	ALDH2	protein_coding	12	1	111766972	111809979
ENSG00000111275	ENST00000871430	ALDH2	protein_coding	12	1	111766972	111809978
ENSG00000111275	ENST00000871431	ALDH2	protein_coding	12	1	111766980	111809983
ENSG00000111275	ENST00000931977	ALDH2	protein_coding	12	1	111766922	111809977
ENSG00000111275	ENST00000931978	ALDH2	protein_coding	12	1	111766953	111809992
ENSG00000111275	ENST00000951568	ALDH2	protein_coding	12	1	111766927	111809981
ENSG00000111275	ENST00000951569	ALDH2	protein_coding	12	1	111766947	111809990
ENSG00000111275	ENST00000951570	ALDH2	protein_coding	12	1	111766934	111809977
ENSG00000111275	ENST00000951571	ALDH2	protein_coding	12	1	111766948	111809977
ENSG00000111275	ENST00000951572	ALDH2	protein_coding	12	1	111766952	111809978
ENSG00000111275	ENST00000951573	ALDH2	protein_coding	12	1	111766954	111809978
ENSG00000111275	ENST00000951574	ALDH2	protein_coding	12	1	111766953	111809976
ENSG00000111275	ENST00000951575	ALDH2	protein_coding	12	1	111766962	111809981
ENSG00000111275	ENST00000951576	ALDH2	protein_coding	12	1	111766958	111809976
ENSG00000111276	ENST00000684771	CDKN1B	protein_coding	12	1	12685498	12722325
ENSG00000111276	ENST00000682080	CDKN1B	protein_coding	12	1	12696347	12715312
ENSG00000111276	ENST00000682620	CDKN1B	protein_coding	12	1	12696359	12722369
ENSG00000111276	ENST00000683707	CDKN1B	protein_coding	12	1	12697220	12701788
ENSG00000111276	ENST00000477087	CDKN1B	protein_coding	12	1	12715058	12721204
ENSG00000111276	ENST00000614874	CDKN1B	protein_coding	12	1	12717368	12722212
ENSG00000111276	ENST00000228872	CDKN1B	protein_coding	12	1	12717368	12722369
ENSG00000111276	ENST00000396340	CDKN1B	protein_coding	12	1	12717822	12721468
ENSG00000111276	ENST00000442489	CDKN1B	protein_coding	12	1	12717861	12721289
ENSG00000111276	ENST00000907758	CDKN1B	protein_coding	12	1	12717372	12722373
ENSG00000111424	ENST00000549336	VDR	protein_coding	12	-1	47841537	47904994
ENSG00000111424	ENST00000395324	VDR	protein_coding	12	-1	47841537	47943048
ENSG00000111424	ENST00000229022	VDR	protein_coding	12	-1	47842628	47879115
ENSG00000111424	ENST00000550325	VDR	protein_coding	12	-1	47842628	47905003
ENSG00000111424	ENST00000547065	VDR	protein_coding	12	-1	47844470	47905022
ENSG00000111424	ENST00000546653	VDR	protein_coding	12	-1	47855634	47905016
ENSG00000111424	ENST00000550314	VDR	protein_coding	12	-1	47857648	47882935
ENSG00000111424	ENST00000548664	VDR	protein_coding	12	-1	47857661	47905040
ENSG00000111424	ENST00000891950	VDR	protein_coding	12	-1	47842624	47904994
ENSG00000111711	ENST00000535593	GOLT1B	protein_coding	12	1	21501781	21516231
ENSG00000111711	ENST00000229314	GOLT1B	protein_coding	12	1	21501789	21518408
ENSG00000111711	ENST00000542038	GOLT1B	protein_coding	12	1	21501793	21516184
ENSG00000111711	ENST00000545113	GOLT1B	protein_coding	12	1	21501815	21507305
ENSG00000111711	ENST00000540141	GOLT1B	protein_coding	12	1	21501815	21516203
ENSG00000111711	ENST00000545093	GOLT1B	protein_coding	12	1	21501817	21516062
ENSG00000111711	ENST00000539663	GOLT1B	protein_coding	12	1	21501824	21515867
ENSG00000111711	ENST00000539025	GOLT1B	protein_coding	12	1	21501829	21516239
ENSG00000111711	ENST00000631252	GOLT1B	protein_coding	12	1	21501830	21507955
ENSG00000111711	ENST00000542194	GOLT1B	protein_coding	12	1	21501853	21515746
ENSG00000111716	ENST00000542765	LDHB	protein_coding	12	-1	21635342	21637374
ENSG00000111716	ENST00000470985	LDHB	protein_coding	12	-1	21635342	21638538
ENSG00000111716	ENST00000396076	LDHB	protein_coding	12	-1	21635342	21657794
ENSG00000111716	ENST00000350669	LDHB	protein_coding	12	-1	21635342	21657842
ENSG00000111716	ENST00000673047	LDHB	protein_coding	12	-1	21635342	21657842
ENSG00000111716	ENST00000396075	LDHB	protein_coding	12	-1	21638368	21657362
ENSG00000111716	ENST00000470280	LDHB	protein_coding	12	-1	21643545	21654570
ENSG00000111716	ENST00000450584	LDHB	protein_coding	12	-1	21643946	21657839
ENSG00000111716	ENST00000539782	LDHB	protein_coding	12	-1	21644050	21757857
ENSG00000111716	ENST00000544151	LDHB	protein_coding	12	-1	21654355	21657971
ENSG00000111716	ENST00000535112	LDHB	protein_coding	12	-1	21654657	21757831
ENSG00000111716	ENST00000895165	LDHB	protein_coding	12	-1	21635342	21757890
ENSG00000111716	ENST00000895166	LDHB	protein_coding	12	-1	21635343	21757870
ENSG00000111716	ENST00000895167	LDHB	protein_coding	12	-1	21635343	21757870
ENSG00000111716	ENST00000895168	LDHB	protein_coding	12	-1	21635342	21757866
ENSG00000111716	ENST00000895169	LDHB	protein_coding	12	-1	21635342	21757850
ENSG00000111716	ENST00000895170	LDHB	protein_coding	12	-1	21635341	21657811
ENSG00000111716	ENST00000895171	LDHB	protein_coding	12	-1	21635342	21657236
ENSG00000111716	ENST00000915334	LDHB	protein_coding	12	-1	21635341	21657843
ENSG00000111716	ENST00000915335	LDHB	protein_coding	12	-1	21635342	21657835
ENSG00000111716	ENST00000915336	LDHB	protein_coding	12	-1	21635342	21657835
ENSG00000111716	ENST00000915337	LDHB	protein_coding	12	-1	21635342	21657503
ENSG00000111716	ENST00000944678	LDHB	protein_coding	12	-1	21635342	21657835
ENSG00000111716	ENST00000944679	LDHB	protein_coding	12	-1	21635340	21657835
ENSG00000111716	ENST00000944680	LDHB	protein_coding	12	-1	21635342	21657806
ENSG00000111727	ENST00000229330	HCFC2	protein_coding	12	1	104064531	104106524
ENSG00000111727	ENST00000544223	HCFC2	protein_coding	12	1	104064542	104103466
ENSG00000111727	ENST00000550444	HCFC2	protein_coding	12	1	104064814	104079473
ENSG00000111727	ENST00000547194	HCFC2	protein_coding	12	1	104080433	104082756
ENSG00000111727	ENST00000550335	HCFC2	protein_coding	12	1	104090923	104103301
ENSG00000111727	ENST00000552343	HCFC2	protein_coding	12	1	104098124	104103407
ENSG00000111727	ENST00000894561	HCFC2	protein_coding	12	1	104064534	104106525
ENSG00000111727	ENST00000894562	HCFC2	protein_coding	12	1	104064531	104103445
ENSG00000111727	ENST00000894563	HCFC2	protein_coding	12	1	104064535	104103445
ENSG00000111879	ENST00000521043	FAM184A	protein_coding	6	-1	118959763	118975988
ENSG00000111879	ENST00000517987	FAM184A	protein_coding	6	-1	118959829	118964760
ENSG00000111879	ENST00000338891	FAM184A	protein_coding	6	-1	118959763	119078664
ENSG00000111879	ENST00000482219	FAM184A	protein_coding	6	-1	118959830	118963920
ENSG00000111879	ENST00000481884	FAM184A	protein_coding	6	-1	118959830	118964740
ENSG00000111879	ENST00000475529	FAM184A	protein_coding	6	-1	118959830	119149141
ENSG00000111879	ENST00000352896	FAM184A	protein_coding	6	-1	118959830	119149387
ENSG00000111879	ENST00000368475	FAM184A	protein_coding	6	-1	118959833	119149187
ENSG00000111879	ENST00000368472	FAM184A	protein_coding	6	-1	118959922	118974525
ENSG00000111879	ENST00000521531	FAM184A	protein_coding	6	-1	118960103	119078372
ENSG00000111879	ENST00000522284	FAM184A	protein_coding	6	-1	119005287	119079179
ENSG00000111879	ENST00000448815	FAM184A	protein_coding	6	-1	119011177	119020066
ENSG00000111879	ENST00000617072	FAM184A	protein_coding	6	-1	118959833	118975962
ENSG00000111879	ENST00000621231	FAM184A	protein_coding	6	-1	118959829	119078647
ENSG00000111981	ENST00000229708	ULBP1	protein_coding	6	1	149963943	149973715
ENSG00000111981	ENST00000954265	ULBP1	protein_coding	6	1	149964008	149972309
ENSG00000112033	ENST00000360694	PPARD	protein_coding	6	1	35342558	35428178
ENSG00000112033	ENST00000418635	PPARD	protein_coding	6	1	35342558	35428191
ENSG00000112033	ENST00000448077	PPARD	protein_coding	6	1	35342558	35428191
ENSG00000112033	ENST00000337400	PPARD	protein_coding	6	1	35342614	35425393
ENSG00000112033	ENST00000311565	PPARD	protein_coding	6	1	35342614	35428178
ENSG00000112033	ENST00000875334	PPARD	protein_coding	6	1	35342530	35428186
ENSG00000112033	ENST00000875335	PPARD	protein_coding	6	1	35342535	35428189
ENSG00000112033	ENST00000875336	PPARD	protein_coding	6	1	35342541	35428191
ENSG00000112033	ENST00000875337	PPARD	protein_coding	6	1	35342538	35428175
ENSG00000112033	ENST00000875338	PPARD	protein_coding	6	1	35342558	35428183
ENSG00000112033	ENST00000875339	PPARD	protein_coding	6	1	35342553	35428174
ENSG00000112033	ENST00000875340	PPARD	protein_coding	6	1	35342572	35428178
ENSG00000112033	ENST00000875341	PPARD	protein_coding	6	1	35342572	35428175
ENSG00000112033	ENST00000875342	PPARD	protein_coding	6	1	35342575	35428175
ENSG00000112033	ENST00000875343	PPARD	protein_coding	6	1	35342591	35428178
ENSG00000112033	ENST00000875344	PPARD	protein_coding	6	1	35342592	35428175
ENSG00000112033	ENST00000875345	PPARD	protein_coding	6	1	35342623	35428180
ENSG00000112033	ENST00000875346	PPARD	protein_coding	6	1	35342623	35428176
ENSG00000112033	ENST00000875347	PPARD	protein_coding	6	1	35347110	35428176
ENSG00000112033	ENST00000875348	PPARD	protein_coding	6	1	35360463	35428175
ENSG00000112033	ENST00000875349	PPARD	protein_coding	6	1	35383739	35428178
ENSG00000112033	ENST00000875350	PPARD	protein_coding	6	1	35392343	35428178
ENSG00000112033	ENST00000875351	PPARD	protein_coding	6	1	35392392	35428191
ENSG00000112033	ENST00000875352	PPARD	protein_coding	6	1	35392466	35428191
ENSG00000112033	ENST00000875353	PPARD	protein_coding	6	1	35392657	35428193
ENSG00000112033	ENST00000875354	PPARD	protein_coding	6	1	35392700	35428176
ENSG00000112033	ENST00000875355	PPARD	protein_coding	6	1	35392711	35428178
ENSG00000112033	ENST00000875356	PPARD	protein_coding	6	1	35392720	35428175
ENSG00000112033	ENST00000917034	PPARD	protein_coding	6	1	35342542	35428175
ENSG00000112033	ENST00000917035	PPARD	protein_coding	6	1	35342559	35428191
ENSG00000112033	ENST00000917036	PPARD	protein_coding	6	1	35342592	35428185
ENSG00000112033	ENST00000950088	PPARD	protein_coding	6	1	35342541	35428171
ENSG00000112033	ENST00000950089	PPARD	protein_coding	6	1	35342562	35428176
ENSG00000112033	ENST00000950090	PPARD	protein_coding	6	1	35342554	35428155
ENSG00000112033	ENST00000950091	PPARD	protein_coding	6	1	35342669	35427171
ENSG00000112033	ENST00000950092	PPARD	protein_coding	6	1	35347909	35426397
ENSG00000112033	ENST00000950093	PPARD	protein_coding	6	1	35347925	35426378
ENSG00000112033	ENST00000950094	PPARD	protein_coding	6	1	35347909	35426248
ENSG00000112033	ENST00000950095	PPARD	protein_coding	6	1	35347909	35426199
ENSG00000112033	ENST00000950096	PPARD	protein_coding	6	1	35351886	35426247
ENSG00000112033	ENST00000950097	PPARD	protein_coding	6	1	35365151	35427489
ENSG00000112033	ENST00000950098	PPARD	protein_coding	6	1	35365131	35426667
ENSG00000112053	ENST00000490799	SLC26A8	protein_coding	6	-1	35943516	36024641
ENSG00000112053	ENST00000466805	SLC26A8	protein_coding	6	-1	35943518	35969822
ENSG00000112053	ENST00000394602	SLC26A8	protein_coding	6	-1	35943520	36024493
ENSG00000112053	ENST00000355574	SLC26A8	protein_coding	6	-1	35943521	36024588
ENSG00000112053	ENST00000465492	SLC26A8	protein_coding	6	-1	35943695	35968895
ENSG00000112053	ENST00000486155	SLC26A8	protein_coding	6	-1	35959927	36024856
ENSG00000112053	ENST00000469847	SLC26A8	protein_coding	6	-1	35997838	36024780
ENSG00000112053	ENST00000480663	SLC26A8	protein_coding	6	-1	36012249	36024868
ENSG00000112053	ENST00000950665	SLC26A8	protein_coding	6	-1	35943518	36028767
ENSG00000112164	ENST00000373256	GLP1R	protein_coding	6	1	39048781	39091303
ENSG00000112182	ENST00000257749	BACH2	protein_coding	6	-1	89926528	90296843
ENSG00000112182	ENST00000406998	BACH2	protein_coding	6	-1	89931424	90296742
ENSG00000112182	ENST00000343122	BACH2	protein_coding	6	-1	89931485	90296742
ENSG00000112182	ENST00000695952	BACH2	protein_coding	6	-1	89932408	90206689
ENSG00000112182	ENST00000453877	BACH2	protein_coding	6	-1	89932408	90296742
ENSG00000112182	ENST00000695953	BACH2	protein_coding	6	-1	89950156	90296747
ENSG00000112182	ENST00000695954	BACH2	protein_coding	6	-1	89975550	90062963
ENSG00000112182	ENST00000481150	BACH2	protein_coding	6	-1	90008090	90008827
ENSG00000112182	ENST00000470301	BACH2	protein_coding	6	-1	90088958	90296742
ENSG00000112182	ENST00000493201	BACH2	protein_coding	6	-1	90089054	90218245
ENSG00000112182	ENST00000472023	BACH2	protein_coding	6	-1	90089066	90296742
ENSG00000112182	ENST00000494747	BACH2	protein_coding	6	-1	90104365	90296742
ENSG00000112182	ENST00000695955	BACH2	protein_coding	6	-1	90172683	90219750
ENSG00000112182	ENST00000931217	BACH2	protein_coding	6	-1	89930229	90296923
ENSG00000112182	ENST00000931218	BACH2	protein_coding	6	-1	89930229	90296814
ENSG00000112182	ENST00000968922	BACH2	protein_coding	6	-1	89930258	90278276
ENSG00000112282	ENST00000354577	MED23	protein_coding	6	-1	131573966	131628205
ENSG00000112282	ENST00000368068	MED23	protein_coding	6	-1	131586732	131628242
ENSG00000112282	ENST00000479213	MED23	protein_coding	6	-1	131586738	131596521
ENSG00000112282	ENST00000368060	MED23	protein_coding	6	-1	131586749	131628229
ENSG00000112282	ENST00000368058	MED23	protein_coding	6	-1	131587245	131628066
ENSG00000112282	ENST00000484885	MED23	protein_coding	6	-1	131590410	131591984
ENSG00000112282	ENST00000368053	MED23	protein_coding	6	-1	131598251	131628199
ENSG00000112282	ENST00000539158	MED23	protein_coding	6	-1	131602299	131628060
ENSG00000112282	ENST00000489888	MED23	protein_coding	6	-1	131626961	131628200
ENSG00000112282	ENST00000883258	MED23	protein_coding	6	-1	131586985	131628235
ENSG00000112365	ENST00000698513	ZBTB24	protein_coding	6	-1	109460632	109483219
ENSG00000112365	ENST00000230122	ZBTB24	protein_coding	6	-1	109462594	109483219
ENSG00000112365	ENST00000698514	ZBTB24	protein_coding	6	-1	109462608	109483188
ENSG00000112365	ENST00000698515	ZBTB24	protein_coding	6	-1	109462608	109483202
ENSG00000112365	ENST00000698516	ZBTB24	protein_coding	6	-1	109462608	109483239
ENSG00000112365	ENST00000698517	ZBTB24	protein_coding	6	-1	109463382	109483217
ENSG00000112365	ENST00000698518	ZBTB24	protein_coding	6	-1	109464561	109483239
ENSG00000112365	ENST00000698519	ZBTB24	protein_coding	6	-1	109465361	109483219
ENSG00000112365	ENST00000698520	ZBTB24	protein_coding	6	-1	109465627	109483199
ENSG00000112365	ENST00000698521	ZBTB24	protein_coding	6	-1	109465859	109468894
ENSG00000112365	ENST00000898596	ZBTB24	protein_coding	6	-1	109465272	109483187
ENSG00000112365	ENST00000919347	ZBTB24	protein_coding	6	-1	109462594	109483226
ENSG00000112365	ENST00000919348	ZBTB24	protein_coding	6	-1	109462594	109483186
ENSG00000112499	ENST00000486916	SLC22A2	protein_coding	6	-1	160171061	160245541
